12	101	-25	856.5177610000001
11	99	-26	856.522705
12	101	-25	856.5327139999999
12	102	-25	856.5427549999999
13	100	-25	856.562866
10	101	-24	856.568023
11	100	-26	856.573028
12	101	-23	856.5829160000001
12	102	-27	856.588043
12	103	-26	856.593261
10	102	-25	856.598052
13	100	-23	856.603149
11	100	-25	856.608306
12	100	-23	856.613159
12	101	-25	856.618316
11	101	-26	856.638519
12	100	-25	856.6433099999999
12	98	-24	856.653472
12	98	-24	856.658599
14	101	-25	856.663452
11	101	-26	856.673492
12	99	-26	856.678497
11	100	-24	856.693572
12	100	-25	856.703735
12	99	-25	856.7086790000001
11	100	-25	856.713653
12	101	-26	856.718811
11	100	-25	856.7292170000001
11	99	-24	856.738922
10	100	-26	856.743896
12	101	-26	856.749053
11	101	-25	856.754119
11	100	-26	856.759002
12	100	-25	856.8796990000001
11	101	-25	856.889892
11	101	-25	856.89978
13	100	-25	856.914855
11	102	-26	856.920074
13	102	-26	856.924896
11	102	-24	856.930175
12	99	-24	857.070892
12	100	-25	857.075805
11	101	-24	857.080993
11	99	-25	857.0910329999999
11	100	-23	857.100952
12	101	-26	857.105957
12	102	-25	857.111022
11	100	-27	857.121124
12	101	-27	857.126129
11	100	-25	857.2970270000001
12	103	-25	857.302154
13	102	-25	857.322204
11	103	-25	857.33731
11	102	-25	857.347351
10	101	-23	857.528442
12	100	-25	857.533508
11	101	-24	857.538665
11	101	-24	857.543518
12	100	-25	857.548492
12	99	-26	857.553649
11	101	-26	857.558563
11	102	-25	857.563568
13	102	-26	857.568756
12	100	-24	857.573913
12	101	-26	857.75473
11	101	-24	857.759643
11	102	-25	857.779815
10	100	-25	857.789855
12	103	-25	857.8000480000001
12	103	-26	857.804992
12	101	-27	858.001098
12	101	-25	858.03125
11	102	-24	858.0363150000001
11	100	-27	858.041259
12	102	-26	858.05133
11	103	-26	858.151885
13	101	-26	858.161956
12	100	-25	858.167022
12	101	-26	858.177246
11	101	-24	858.182067
12	102	-26	858.19226
11	99	-24	858.202239
11	101	-26	858.383239
11	99	-25	858.388488
11	102	-26	858.408355
12	101	-25	858.413391
12	101	-25	858.423522
12	102	-25	858.433563
12	102	-24	858.5039360000001
12	102	-25	858.508911
11	102	-24	858.5139770000001
11	102	-24	858.524047
11	102	-26	858.529113
11	102	-24	858.549896
12	100	-26	858.6448359999999
11	102	-26	858.654754
11	102	-26	858.664886
11	101	-26	858.674957
12	99	-25	858.680694
11	101	-24	858.690063
12	101	-24	858.695037
13	100	-25	858.775573
12	100	-25	858.7807310000001
12	100	-25	858.805664
11	100	-25	858.815643
9	101	-25	858.825775
11	100	-25	858.916351
12	101	-26	858.921295
12	102	-25	858.931304
11	102	-25	858.936553
11	101	-27	858.951507
12	101	-26	858.956451
12	100	-27	859.046997
13	99	-25	859.052032
10	100	-25	859.0621639999999
11	101	-24	859.067413
12	101	-24	859.072296
12	101	-26	859.077392
11	101	-26	859.092498
10	101	-25	859.097259
11	101	-25	859.102783
10	101	-26	859.1928399999999
11	102	-26	859.2130119999999
12	103	-24	859.228057
11	101	-24	859.2481379999999
10	101	-26	859.333618
12	100	-26	859.343872
11	100	-27	859.35379
12	100	-24	859.3639519999999
11	102	-24	859.368865
10	102	-25	859.4342340000001
13	101	-24	859.4393
12	99	-24	859.4544060000001
11	100	-23	859.474487
11	101	-25	859.575012
12	100	-27	859.585235
11	101	-24	859.59027
11	101	-26	859.6101679999999
13	101	-24	859.620239
11	101	-27	859.69577
10	100	-25	859.705871
11	100	-26	859.710784
11	100	-27	859.720977
12	100	-25	859.730895
11	101	-24	859.750976
11	100	-26	859.836456
10	100	-25	859.841491
12	101	-25	859.851715
12	99	-24	859.861633
11	101	-25	859.866729
12	100	-25	859.881774
11	99	-25	859.886962
11	101	-24	859.957244
11	102	-24	859.962219
13	100	-25	859.982482
11	101	-26	860.00241
11	101	-26	860.123077
11	101	-26	860.14328
12	102	-25	860.15332
11	102	-25	860.173309
10	101	-26	860.263916
11	101	-25	860.274169
12	100	-25	860.283996
11	100	-26	860.299102
11	102	-26	860.304077
11	100	-26	860.36441
9	100	-26	860.3746639999999
12	101	-23	860.384521
12	100	-26	860.3946530000001
11	100	-26	860.404785
11	100	-26	860.419769
12	101	-24	860.470336
11	101	-27	860.480133
12	102	-26	860.495208
11	100	-24	860.505371
10	99	-26	860.510437
12	100	-24	860.55075
12	102	-26	860.560577
10	101	-25	860.575653
12	100	-26	860.580657
11	100	-28	860.591125
13	101	-26	860.671417
11	100	-24	860.686248
11	101	-25	860.70642
12	100	-26	860.716491
12	102	-25	860.76184
13	101	-26	860.771759
11	102	-24	860.78186
11	101	-24	860.7868040000001
10	99	-25	860.797058
12	100	-25	860.812042
12	102	-25	860.8522330000001
14	101	-25	860.867248
10	102	-25	860.87741
12	100	-24	860.882385
12	101	-24	860.897674
11	102	-25	860.948028
12	101	-27	860.967895
11	101	-25	860.977905
12	101	-24	860.987976
11	99	-26	860.9980459999999
11	100	-26	861.038391
12	102	-26	861.053375
11	102	-26	861.058532
13	99	-25	861.0633849999999
11	100	-25	861.078491
12	101	-24	861.0885920000001
12	101	-24	861.148956
11	102	-25	861.16394
12	101	-24	861.179016
11	100	-25	861.189575
12	101	-23	861.2394400000001
11	101	-25	861.2546990000001
12	100	-26	861.259521
11	101	-25	861.269866
12	101	-24	861.279663
11	98	-24	861.284851
11	100	-26	861.315032
10	100	-26	861.324829
11	100	-25	861.334991
12	100	-25	861.345001
10	99	-25	861.355163
12	101	-26	861.395446
11	99	-24	861.415679
13	102	-25	861.425506
13	101	-25	861.435607
11	101	-24	861.445617
12	103	-26	861.480926
12	102	-25	861.486022
10	100	-25	861.495849
11	101	-27	861.510955
11	101	-24	861.531219
11	102	-24	861.566284
13	102	-26	861.576293
12	100	-25	861.591461
13	101	-25	861.60144
11	102	-25	861.6166069999999
11	101	-25	861.64685
11	101	-25	861.656829
13	101	-25	861.677154
12	101	-24	861.69696
10	100	-26	861.732177
12	101	-25	861.747375
12	101	-25	861.7574460000001
13	100	-24	861.777587
11	101	-25	861.787506
12	102	-26	861.822662
11	102	-25	861.832794
12	99	-25	861.843048
12	102	-24	861.857879
12	100	-25	861.86798
13	101	-25	861.938537
12	102	-25	861.95343
12	99	-25	862.04898
11	101	-26	862.099548
12	102	-23	862.114318
11	100	-25	862.119628
14	101	-25	862.1796870000001
11	101	-24	862.184661
10	100	-26	862.200195
11	102	-26	862.204895
12	100	-26	862.21997
11	101	-27	862.2656549999999
13	100	-25	862.275238
11	103	-24	862.285339
11	100	-23	862.300537
11	101	-23	862.340606
11	100	-24	862.355682
13	103	-27	862.365905
12	101	-26	862.390838
10	99	-24	862.461456
11	99	-26	862.5065
10	103	-25	862.551788
10	102	-23	862.557006
11	101	-26	862.566925
12	100	-26	862.5769339999999
12	102	-24	862.586914
11	100	-25	862.597076
12	103	-24	862.6473080000001
13	102	-26	862.657562
11	100	-24	862.67749
10	102	-24	862.6826169999999
11	101	-24	862.687713
13	99	-25	862.697601
12	102	-24	862.7026060000001
12	101	-27	862.768035
13	101	-25	862.778015
13	101	-24	862.803375
12	102	-25	862.808258
11	100	-26	862.858581
12	101	-25	862.8886709999999
12	101	-25	862.893737
12	99	-25	862.903808
12	101	-22	862.908752
12	99	-25	862.964294
12	101	-26	862.974243
11	99	-25	862.989288
11	102	-22	863.019439
10	102	-24	863.069702
12	101	-26	863.084991
10	101	-24	863.109924
11	100	-25	863.119903
10	101	-26	863.180511
11	102	-24	863.2004079999999
11	101	-23	863.215515
11	100	-24	863.225677
11	99	-25	863.280883
11	101	-25	863.286102
11	100	-25	863.301116
12	101	-26	863.306182
11	101	-25	863.316101
10	101	-24	863.376434
10	101	-25	863.386566
12	100	-25	863.391754
14	101	-26	863.4167170000001
11	101	-26	863.482086
11	102	-25	863.502502
12	101	-23	863.5072319999999
11	101	-23	863.517242
12	100	-25	863.532409
11	99	-26	863.607849
11	103	-24	863.6227719999999
13	100	-25	863.6379079999999
12	101	-24	863.65805
11	99	-24	863.718383
12	100	-24	863.733703
13	101	-24	863.753509
12	101	-25	863.768707
12	100	-27	863.79898
12	101	-24	863.8139639999999
11	100	-27	863.8339530000001
12	101	-24	863.849212
13	100	-26	863.914428
11	100	-25	863.924591
11	101	-24	863.9298699999999
12	102	-24	863.9396360000001
11	102	-26	863.944641
10	102	-23	864.025238
10	102	-24	864.0351860000001
12	100	-25	864.045318
10	101	-25	864.120788
11	103	-24	864.1407770000001
13	101	-26	864.156005
11	102	-25	864.171112
12	101	-25	864.241424
10	102	-27	864.2565910000001
12	101	-26	864.266479
11	100	-26	864.281555
11	102	-24	864.36203
13	100	-25	864.367034
11	100	-24	864.387298
11	100	-24	864.392242
11	100	-24	864.397155
9	101	-24	864.4072570000001
12	101	-27	864.513061
12	100	-26	864.527893
11	100	-27	864.568267
11	102	-25	864.588317
12	102	-26	864.598358
11	100	-26	864.618774
12	102	-27	864.698974
12	101	-24	864.709197
12	102	-23	864.714019
12	102	-25	864.729095
11	102	-26	864.809692
12	100	-26	864.819641
9	102	-26	864.82965
10	102	-24	864.844818
13	100	-27	864.849792
10	101	-24	864.905334
31	105	-30	864.925292
13	114	-10	864.9358520000001
-13	131	-137	864.94046
23	-9	-102	865.000732
1	27	-8	865.0158690000001
31	181	10	865.020812
17	126	-8	865.025817
-23	101	33	865.1014700000001
-30	137	-75	865.111267
12	56	-72	865.121368
34	101	-10	865.126403
33	136	-34	865.1465450000001
15	85	-15	865.201812
20	93	-28	865.211914
-14	114	-37	865.232086
15	62	-13	865.2520440000001
3	108	18	865.312408
39	90	-25	865.327697
15	116	-24	865.33255
18	86	-26	865.347625
-2	94	-3	865.4181209999999
36	100	-11	865.433044
12	108	-39	865.458526
15	99	-54	865.5237119999999
7	130	17	865.543731
12	68	-63	865.553924
13	10	-48	865.558959
8	130	11	865.568908
30	132	1	865.6193539999999
-2	178	91	865.649322
-74	30	53	865.714691
-16	182	109	865.734802
53	139	-115	865.755096
-121	148	85	865.765075
72	170	123	865.815307
-58	212	97	865.845489
-15	7	-78	865.855377
23	62	-193	865.910797
163	160	79	865.920806
50	62	-261	865.941101
82	139	-115	865.946228
137	152	155	865.950958
98	158	-5	866.00122
-77	86	-89	866.016296
101	130	-66	866.026489
20	-28	-138	866.046691
-151	62	-157	866.096801
-12	155	71	866.1120599999999
154	158	94	866.137054
-85	101	83	866.142395
-33	123	-169	866.182464
-69	133	133	866.192413
-221	117	-179	866.1974789999999
10	116	-105	866.207611
-36	165	75	866.217529
276	143	205	866.237579
229	126	204	866.2878410000001
221	192	38	866.3081970000001
314	162	242	866.3331900000001
273	197	138	866.403778
-9	-16	-181	866.41864
190	174	-86	866.423797
-18	1	-104	866.438903
13	6	-49	866.504425
119	189	-73	866.51419
93	129	-62	866.529235
11	149	-3	866.539367
54	38	-48	866.549346
96	207	19	866.554412
-34	38	-133	866.63507
261	172	53	866.639984
226	212	44	866.659973
6	-67	-98	866.715454
-70	285	-74	866.7253410000001
15	-18	-80	866.735443
-161	-108	-61	866.750549
255	225	67	866.760681
-47	253	-60	866.765747
-43	211	-10	866.805877
112	-82	-8	866.815917
159	-17	62	866.836059
138	280	-4	866.841003
178	31	-7	866.85614
-53	275	-67	866.901397
-5	-71	15	866.931518
83	180	-74	866.936645
-76	274	-122	867.012054
87	-107	-7	867.022277
-184	303	-19	867.032196
44	-55	13	867.057495
-180	336	-214	867.067382
163	-92	19	867.132629
46	129	40	867.14273
-157	69	-157	867.153076
382	37	223	867.162902
-357	254	-202	867.1728820000001
337	-61	149	867.182922
247	2	321	867.233428
-64	121	-343	867.273498
-41	119	-253	867.288726
-2	116	-376	867.338836
181	-37	310	867.3491819999999
-3	83	-334	867.354095
-178	153	-296	867.358947
70	193	-112	867.369079
133	153	333	867.379058
-143	31	-297	867.389312
220	188	262	867.44458
-285	-54	-330	867.4544980000001
-155	16	-80	867.489746
387	297	343	867.539978
-192	298	-489	867.565124
-256	265	-312	867.630615
76	63	-56	867.640625
163	165	232	867.650665
-200	-5	-471	867.675933
212	142	570	867.731048
10	-70	-98	867.736145
379	238	393	867.7461539999999
203	172	-41	867.766204
237	138	331	867.776458
-264	209	-469	867.786468
189	78	357	867.841979
-207	58	-176	867.8518369999999
-147	296	-309	867.866882
-215	21	-219	867.876922
281	51	-94	867.9473869999999
371	-72	-109	867.9573359999999
406	-245	383	867.982604
-11	106	42	867.992675
347	-282	162	867.997711
-354	526	312	868.063049
-415	392	-321	868.068176
-495	804	-138	868.07312
-558	461	-334	868.083129
-449	616	89	868.088134
-73	631	305	868.10321
-204	913	-178	868.153533
-32	479	-165	868.163726
181	286	-22	868.173675
202	314	50	868.193847
329	255	-48	868.198974
439	-18	-130	868.203735
341	-35	-83	868.259094
588	49	-278	868.269134
552	-117	-15	868.274414
571	-283	7	868.289306
338	5	102	868.299285
225	-191	-432	868.3094169999999
-48	-481	-394	868.374755
149	-533	356	868.384796
-86	-320	-415	868.404998
27	-412	-297	868.415069
-173	-142	185	868.425201
-13	190	136	868.500549
-68	193	241	868.515655
-48	246	374	868.53067
-61	5	-165	868.535675
44	176	-147	868.585968
-98	102	15	868.59616
-134	42	6	868.611053
-189	16	56	868.626159
126	155	-36	868.636291
-120	48	103	868.711639
175	62	-72	868.7219230000001
-141	102	65	868.726959
118	-95	20	868.736755
