0	0	0	0	480.936126
0	0	0	0	480.946166
0	0	0	0	480.95135400000004
0	0	0	0	480.981384
0	0	0	0	480.986511
0	0	0	0	480.99176
0	0	0	0	480.996459
0	0	0	0	481.006591
0	0	0	0	481.011596
0	0	0	0	481.01653999999996
0	0	0	0	481.02682400000003
0	0	0	0	481.036804
0	0	0	0	481.05703700000004
0	0	0	0	481.06692499999997
0	0	0	0	481.072113
0	0	0	0	481.076965
0	0	0	0	481.08197
0	0	0	0	481.087036
0	0	0	0	481.092224
0	0	0	0	481.097076
0	0	0	0	481.102172
0	0	0	0	481.122406
0	0	0	0	481.127197
0	0	0	0	481.137329
0	0	0	0	481.142364
0	0	0	0	481.147308
0	0	0	0	481.157653
0	0	0	0	481.167541
0	0	0	0	481.172576
0	0	0	0	481.21289
0	0	0	0	481.227783
0	0	0	0	481.237915
0	0	0	0	481.24291900000003
0	0	0	0	481.28842099999997
0	0	0	0	481.298339
0	0	0	0	481.645477
0	0	0	0	481.65551700000003
0	0	0	0	481.670471
0	0	0	0	481.675842
0	0	0	0	481.685607
0	0	0	0	481.69049
0	0	0	0	481.695587
0	0	0	0	481.901855
0	0	0	0	481.907043
0	0	0	0	481.911895
0	0	0	0	481.917053
0	0	0	0	481.921936
0	0	0	0	481.927001
0	0	0	0	481.93197599999996
0	0	0	0	481.937164
0	0	0	0	481.942047
0	0	0	0	481.947143
0	0	0	0	481.957427
0	0	0	0	482.052673
0	0	0	0	482.06796199999997
0	0	0	0	482.078277
0	0	0	0	482.082916
0	0	0	0	482.098052
0	0	0	0	482.108093
0	0	0	0	482.128112
0	0	0	0	482.133331
0	0	0	0	482.138244
0	0	0	0	482.163696
0	0	0	0	482.178405
0	0	0	0	482.198883
0	0	0	0	482.208648
0	0	0	0	482.213592
0	0	0	0	482.27398600000004
0	0	0	0	482.374572
0	0	0	0	482.384613
0	0	0	0	482.394805
0	0	0	0	482.404785
0	0	0	0	482.409942
0	0	0	0	482.41983
0	0	0	0	482.430053
0	0	0	0	482.636077
0	0	0	0	482.64135699999997
0	0	0	0	482.661285
0	0	0	0	482.671356
0	0	0	0	482.67633
0	0	0	0	482.787109
0	0	0	0	482.792053
0	0	0	0	482.807098
0	0	0	0	482.81237699999997
0	0	0	0	482.82730100000003
0	0	0	0	482.832275
0	0	0	0	482.83727999999996
0	0	0	0	482.937835
0	0	0	0	482.94287099999997
0	0	0	0	482.952972
0	0	0	0	482.963165
0	0	0	0	482.973052
0	0	0	0	483.043884
0	0	0	0	483.053558
0	0	0	0	483.063629
0	0	0	0	483.073638
0	0	0	0	483.083892
0	0	0	0	483.088775
0	0	0	0	483.159149
0	0	0	0	483.164337
0	0	0	0	483.169189
0	0	0	0	483.174255
0	0	0	0	483.18936099999996
0	0	0	0	483.20489499999996
0	0	0	0	483.20968600000003
0	0	0	0	483.239593
0	0	0	0	483.249664
0	0	0	0	483.259735
0	0	0	0	483.269805
0	0	0	0	483.335266
0	0	0	0	483.35028
0	0	0	0	483.36026
0	0	0	0	483.380676
0	0	0	0	483.390533
0	0	0	0	483.410644
0	0	0	0	483.41571
0	0	0	0	483.420684
0	0	0	0	483.425659
0	0	0	0	483.461029
0	0	0	0	483.5065
0	0	0	0	483.51126
0	0	0	0	483.52124000000003
0	0	0	0	483.672241
0	0	0	0	483.677368
0	0	0	0	483.687347
0	0	0	0	483.697448
0	0	0	0	483.70223899999996
0	0	0	0	483.717407
0	0	0	0	483.802947
0	0	0	0	483.808166
0	0	0	0	483.823028
0	0	0	0	483.828216
0	0	0	0	483.84826599999997
0	0	0	0	483.85830599999997
0	0	0	0	483.958984
0	0	0	0	483.969085
0	0	0	0	483.984008
0	0	0	0	483.989074
0	0	0	0	484.004119
0	0	0	0	484.09466499999996
0	0	0	0	484.09967
0	0	0	0	484.11474599999997
0	0	0	0	484.119995
0	0	0	0	484.124725
0	0	0	0	484.130096
0	0	0	0	484.139923
0	0	0	0	484.144897
0	0	0	0	484.25082299999997
0	0	0	0	484.26559399999996
0	0	0	0	484.270812
0	0	0	0	484.280639
0	0	0	0	484.29580599999997
0	0	0	0	484.305877
0	0	0	0	484.376281
0	0	0	0	484.38156100000003
0	0	0	0	484.401428
0	0	0	0	484.406433
0	0	0	0	484.411682
0	0	0	0	484.421691
0	0	0	0	484.496948
0	0	0	0	484.50201400000003
0	0	0	0	484.527099
0	0	0	0	484.542327
0	0	0	0	484.54794300000003
0	0	0	0	484.55233699999997
0	0	0	0	484.693298
0	0	0	0	484.698181
0	0	0	0	484.70849599999997
0	0	0	0	484.713256
0	0	0	0	484.74356
0	0	0	0	484.823944
0	0	0	0	484.844085
0	0	0	0	484.848999
0	0	0	0	484.86413500000003
0	0	0	0	484.869567
0	0	0	0	484.87442
0	0	0	0	484.974975
0	0	0	0	484.979827
0	0	0	0	484.989868
0	0	0	0	484.99996899999996
0	0	0	0	485.005096
0	0	0	0	485.015319
0	0	0	0	485.075469
0	0	0	0	485.090423
0	0	0	0	485.100769
0	0	0	0	485.110565
0	0	0	0	485.120666
0	0	0	0	485.17098899999996
0	0	0	0	485.186035
0	0	0	0	485.211303
0	0	0	0	485.226318
0	0	0	0	485.281616
0	0	0	0	485.297271
0	0	0	0	485.306915
0	0	0	0	485.316833
0	0	0	0	485.32705599999997
0	0	0	0	485.367126
0	0	0	0	485.377319
0	0	0	0	485.392364
0	0	0	0	485.407379
0	0	0	0	485.41751
0	0	0	0	485.452667
0	0	0	0	485.46768099999997
0	0	0	0	485.482757
0	0	0	0	485.493011
0	0	0	0	485.50296000000003
0	0	0	0	485.528289
0	0	0	0	485.53317200000004
0	0	0	0	485.543182
0	0	0	0	485.553558
0	0	0	0	485.563201
0	0	0	0	485.578491
0	0	0	0	485.618835
0	0	0	0	485.628631
0	0	0	0	485.63870199999997
0	0	0	0	485.65896599999996
0	0	0	0	485.668945
0	0	0	0	485.709075
0	0	0	0	485.729339
0	0	0	0	485.744354
0	0	0	0	485.794647
0	0	0	0	485.79965200000004
0	0	0	0	485.804626
0	0	0	0	485.815002
0	0	0	0	485.81991500000004
0	0	0	0	485.834838
0	0	0	0	485.839843
0	0	0	0	485.88510099999996
0	0	0	0	485.895263
0	0	0	0	485.920318
0	0	0	0	485.995758
0	0	0	0	486.051177
0	0	0	0	486.066192
0	0	0	0	486.09637399999997
0	0	0	0	486.106475
0	0	0	0	486.141967
0	0	0	0	486.156707
0	0	0	0	486.171936
0	0	0	0	486.237548
0	0	0	0	486.257324
0	0	0	0	486.343048
0	0	0	0	486.352874
0	0	0	0	486.378082
0	0	0	0	486.483673
0	0	0	0	486.488708
0	0	0	0	486.498779
0	0	0	0	486.50906299999997
0	0	0	0	486.5289
0	0	0	0	486.574249
0	0	0	0	486.584808
0	0	0	0	486.594329
0	0	0	0	486.604461
0	0	0	0	486.679779
0	0	0	0	486.695068
0	0	0	0	486.710052
0	0	0	0	486.80053699999996
0	0	0	0	486.805572
0	0	0	0	486.860992
0	0	0	0	486.866088
0	0	0	0	486.886016
0	0	0	0	486.89624000000003
0	0	0	0	486.901123
0	0	0	0	486.90625
0	0	0	0	486.95660399999997
0	0	0	0	486.97146599999996
0	0	0	0	486.996887
0	0	0	0	487.001739
0	0	0	0	487.011749
0	0	0	0	487.08734100000004
0	0	0	0	487.09729
0	0	0	0	487.11233500000003
0	0	0	0	487.117401
0	0	0	0	487.167602
0	0	0	0	487.17269799999997
0	0	0	0	487.182769
0	0	0	0	487.197814
0	0	0	0	487.268463
0	0	0	0	487.298461
0	0	0	0	487.313629
0	0	0	0	487.32354699999996
0	0	0	0	487.38406299999997
0	0	0	0	487.419219
0	0	0	0	487.479644
0	0	0	0	487.484558
0	0	0	0	487.504577
0	0	0	0	487.52484100000004
0	0	0	0	487.57000700000003
0	0	0	0	487.58013900000003
0	0	0	0	487.590393
0	0	0	0	487.595245
0	0	0	0	487.605224
0	0	0	0	487.615295
0	0	0	0	487.690765
0	0	0	0	487.700775
0	0	0	0	487.71588099999997
0	0	0	0	487.721008
0	0	0	0	487.730957
0	0	0	0	487.73605299999997
0	0	0	0	487.786315
0	0	0	0	487.806549
0	0	0	0	487.826477
0	0	0	0	487.831756
0	0	0	0	487.886932
0	0	0	0	487.90216
0	0	0	0	487.907043
0	0	0	0	487.927062
0	0	0	0	487.937316
0	0	0	0	488.007537
0	0	0	0	488.01763900000003
0	0	0	0	488.042877
0	0	0	0	488.047821
0	0	0	0	488.138427
0	0	0	0	488.143463
0	0	0	0	488.168426
0	0	0	0	488.234008
0	0	0	0	488.244018
0	0	0	0	488.254058
0	0	0	0	488.284484
0	0	0	0	488.349609
0	0	0	0	488.359832
0	0	0	0	488.36975
0	0	0	0	488.379699
0	0	0	0	488.399993
0	0	0	0	488.460266
0	0	0	0	488.475494
0	0	0	0	488.485412
0	0	0	0	488.49548300000004
0	0	0	0	488.556152
0	0	0	0	488.57086100000004
0	0	0	0	488.580963
0	0	0	0	488.596252
0	0	0	0	488.61114499999996
0	0	0	0	488.671447
0	0	0	0	488.686828
0	0	0	0	488.69165
0	0	0	0	488.701599
0	0	0	0	488.721954
0	0	0	0	488.78231800000003
0	0	0	0	488.807342
0	0	0	0	488.81237699999997
0	0	0	0	488.827484
0	0	0	0	488.882995
0	0	0	0	488.923004
0	0	0	0	488.927978
0	0	0	0	488.93307400000003
0	0	0	0	488.968261
0	0	0	0	488.98330599999997
0	0	0	0	489.073913
0	0	0	0	489.083953
0	0	0	0	489.099029
0	0	0	0	489.109375
0	0	0	0	489.11929299999997
0	0	0	0	489.184539
0	0	0	0	489.209808
0	0	0	0	489.214721
0	0	0	0	489.219696
0	0	0	0	489.240142
0	0	0	0	489.28515600000003
0	0	0	0	489.295135
0	0	0	0	489.30017
0	0	0	0	489.305358
0	0	0	0	489.310241
0	0	0	0	489.325378
0	0	0	0	489.38070600000003
0	0	0	0	489.39074700000003
0	0	0	0	489.41085799999996
0	0	0	0	489.42102
0	0	0	0	489.471282
0	0	0	0	489.476226
0	0	0	0	489.491363
0	0	0	0	489.501525
0	0	0	0	489.516479
0	0	0	0	489.576782
0	0	0	0	489.586853
0	0	0	0	489.60229400000003
0	0	0	0	489.697631
0	0	0	0	489.70754999999997
0	0	0	0	489.71762
0	0	0	0	489.727844
0	0	0	0	489.742858
0	0	0	0	489.752838
0	0	0	0	489.81820600000003
0	0	0	0	489.84841900000004
0	0	0	0	489.903778
0	0	0	0	489.918762
0	0	0	0	489.928985
0	0	0	0	489.933898
0	0	0	0	489.943969
0	0	0	0	489.984222
0	0	0	0	489.999389
0	0	0	0	490.009368
0	0	0	0	490.014343
0	0	0	0	490.024505
0	0	0	0	490.02941799999996
0	0	0	0	490.03952
0	0	0	0	490.104919
0	0	0	0	490.125152
0	0	0	0	490.135131
0	0	0	0	490.150177
0	0	0	0	490.215789
0	0	0	0	490.240631
0	0	0	0	490.250946
0	0	0	0	490.31631400000003
0	0	0	0	490.321136
0	0	0	0	490.356445
0	0	0	0	490.426818
0	0	0	0	490.43179299999997
0	0	0	0	490.457214
