2.432257105198945e+24	-4.76002754446519e+29	-2.314353415738845e-15	1029.321411
2212124950528.0	2.912885004426814e+25	-2.3143527804641347e-15	1029.331481
0.0004911908181384206	-4.772506303448843e+29	5.411890090343504e+34	1029.341461
0.0004911908181384206	-4.772506303448843e+29	5.411890090343504e+34	1029.346405
2.432257105198945e+24	-1.790523356248741e-07	-2.3143538392553188e-15	1029.361694
-4.684366228246972e-10	-1026.0511474609375	-1.5531354335962533e-07	1029.376617
2.0119175910949707	2.91277639922108e+25	5.411888604815457e+34	1029.386627
-3.874813711861681e-34	-3.8747182029456765e-34	-7.690755566101531e+20	1029.391815
2212128620544.0	2.912885004426814e+25	10929222.0	1029.406707
2.0119125843048096	2.9052206128484887e+25	4.900832641556802e-37	1029.416809
-1.0446439963492314e+34	2.9053027008596167e+25	2.4267747811279605e-09	1029.422088
2.011918306350708	16876212.0	-7.690756973476415e+20	1029.431854
2.011918306350708	16876212.0	-7.690756973476415e+20	1029.43692
2.4322530699736786e+24	-4.76002754446519e+29	4.900833986803328e-37	1029.472229
-1.0401394810704224e-25	2.9129034511708878e+25	-5.161179165664155e+28	1029.497192
2.011915922164917	-4.759913452090964e+29	-2.314353415738845e-15	1029.537567
2.0119152069091797	16876468.0	0.16285811364650726	1029.562438
-9.50104259778021e+21	-4.772491191876098e+29	8.518172546687618e+19	1029.602752
-3.874799936537257e-34	7.81917900618756e+33	2.426776335440195e-09	1029.627716
-1.0446490719033924e+34	1.0956955828755888e-11	2.207139209728821e-21	1029.643066
-3.874821517878854e-34	1.0957003533651477e-11	-5.1611801101374515e+28	1029.667816
7.000186478534624e-41	-3.851859888774472e-34	-170769.078125	1029.683044
2212133863424.0	-1.795203985466287e-07	8.518174305906223e+19	1029.703002
2212133863424.0	-1.795203985466287e-07	8.518174305906223e+19	1029.708038
-4.684337917559844e-10	-6.687513054007873e-16	-5.138894547557584e-31	1029.723175
2.01190447807312	-4.7722928524838176e+29	-1.2600538531186767e+25	1029.733276
-4.684392873599563e-10	16876614.0	-0.0001409213145961985	1029.753173
2.4322530699736786e+24	-4.772406944858044e+29	4.900833986803328e-37	1029.793395
2.4322530699736786e+24	-4.772406944858044e+29	4.900833986803328e-37	1029.798431
-1.0446506812254435e+34	1.0956955828755888e-11	8.518171667078316e+19	1029.808746
2.0119102001190186	16876212.0	-170769.109375	1029.843658
-1.0446490719033924e+34	2.912858487232208e+25	2.2071388058320377e-21	1029.858734
2.432263158036844e+24	1.0956908991222036e-11	2.207139209728821e-21	1029.87387
2.4322640227279724e+24	-276505559040.0	-3.136534038540055e-35	1029.9039
-4.684395649157125e-10	-3.874621775674711e-34	2.002611914411546e-18	1029.914093
-3.874834374848316e-34	-1.777875469585424e+21	-2.444593864777938e-22	1029.928985
-1.0446413966751489e+34	-6.687595110324638e-16	-0.002544657327234745	1029.939239
2.432242405449761e+24	16876560.0	-3.560159897940595e-39	1029.944274
-1.0446452342892706e+34	6.348296926305047e-30	8.064344659959531e+26	1029.959045
9.919599509498706e-32	1.095703215658883e-11	1.1544275283813477	1029.969177
-3.874802691602142e-34	-1.795195458953458e-07	4.900834883634345e-37	1029.984252
-4.684385102038391e-10	-3.874680550392252e-34	-6.978084067942735e+23	1030.024383
2.4322412525282564e+24	-1.7778601291991933e+21	5.38852050302361e-25	1030.044616
-1.0446439963492314e+34	-6.687595110324638e-16	2.4267743370387507e-09	1030.05957
-3.874821517878854e-34	2.9128711693687588e+25	-5.161179165664155e+28	1030.06958
2.011932611465454	2.364825122681318e-38	2.0026112940260867e-18	1030.074798
2.011932611465454	2.364825122681318e-38	2.0026112940260867e-18	1030.079742
2.4322432701408895e+24	1.0956908991222036e-11	-1.2600537378265263e+25	1030.104705
-1.0446490719033924e+34	1.0956955828755888e-11	2.207139209728821e-21	1030.114807
2212110532608.0	-4.772470791252892e+29	5.3885239542900705e-25	1030.149932
-4.684366228246972e-10	-1030.0511474609375	-1.5531354335962533e-07	1030.165039
-4.684366228246972e-10	-1030.0511474609375	-1.5531354335962533e-07	1030.169952
2.011932134628296	-6.687406645493874e-16	5.716445878162878e+27	1030.180175
2.4322680579532385e+24	16876560.0	2.9841249108342117e-26	1030.190063
2.0119166374206543	-1030.042236328125	3.2888922095103e-29	1030.215362
2.0119166374206543	-1030.042236328125	3.2888922095103e-29	1030.220245
2.0119166374206543	16876212.0	3.2888934132165155e-29	1030.265411
2.432257969890073e+24	2.3649097611085635e-38	3.2888919085837464e-29	1030.300537
2.432248170057284e+24	-3.87466815260027e-34	-8.456075171311627e+32	1030.305725
2.011913537979126	-3.874705805153695e-34	8.064341708480479e+26	1030.355804
2.011924982070923	2.364825122681318e-38	2.984123370090256e-26	1030.376037
2.0119192600250244	-4.7722928524838176e+29	10929225.0	1030.391052
-1.0446452342892706e+34	16876668.0	8.064343184220005e+26	1030.421142
-3.8748187628139695e-34	2.9128711693687588e+25	2.2071388058320377e-21	1030.431091
-4.2603941488511525e-22	1.0957078994122682e-11	-11460121985024.0	1030.467285
9.919494890501483e-32	-1.795200148535514e-07	4.900834883634345e-37	1030.511413
2.432254222895183e+24	16876816.0	8.064343184220005e+26	1030.52182
2.432259122811578e+24	-6.687566522962669e-16	5.4118876144634255e+34	1030.536804
2.0119125843048096	-6.670059410734106e-16	4.900831744725785e-37	1030.606903
7.003129205309706e-41	-1024.0	0.1628580540418625	1030.662292
2.011915922164917	1.0956647047977164e-11	-2.3143532039806083e-15	1030.667205
2.011915922164917	1.0956647047977164e-11	-2.3143532039806083e-15	1030.67221
