2080	2044	2544	734.1435240000001
2064	2032	2544	734.153686
2076	2028	2532	734.15866
2088	2036	2532	734.1688839999999
2072	2032	2548	734.178955
2064	2032	2548	734.183807
2084	2028	2532	734.198944
2076	2036	2544	734.2394400000001
2068	2036	2544	734.244079
2068	2028	2532	734.24945
2084	2048	2532	734.26419
2068	2032	2540	734.2792959999999
2064	2028	2544	734.3095089999999
2092	2032	2532	734.319427
2076	2036	2544	734.359649
2064	2024	2540	734.369659
2084	2032	2536	734.384674
2076	2052	2540	734.389862
2072	2024	2532	734.404785
2088	2040	2532	734.414855
2068	2028	2544	734.430206
2092	2032	2536	734.444976
2068	2032	2536	734.46524
2092	2032	2532	734.4752189999999
2068	2028	2540	734.4953909999999
2084	2048	2536	734.510406
2076	2028	2548	734.51538
2068	2032	2540	734.525451
2076	2036	2544	734.545471
2080	2028	2532	734.560729
2064	2028	2544	734.585693
2080	2044	2544	734.605804
2064	2020	2540	734.615875
2092	2024	2528	734.6260070000001
2068	2024	2540	734.645935
2088	2032	2536	734.661224
2064	2024	2540	734.676116
2084	2024	2536	734.691345
2084	2020	2532	734.7163390000001
2084	2032	2536	734.726501
2072	2016	2536	734.741424
2084	2040	2536	734.756744
2084	2040	2536	734.7866819999999
2072	2040	2548	734.796752
2088	2028	2532	734.811767
2068	2036	2548	734.8267510000001
2068	2028	2540	734.832214
2072	2016	2532	734.836914
2076	2032	2544	734.852142
2072	2020	2528	734.867034
2080	2044	2540	734.88208
2068	2032	2540	734.89215
2080	2036	2544	734.912322
2092	2036	2536	734.937286
2068	2036	2544	734.95285
2088	2036	2536	734.967437
2080	2020	2532	734.992736
2088	2024	2532	734.997619
2088	2048	2536	735.002655
2072	2036	2540	735.007659
2068	2028	2544	735.012664
2088	2028	2528	735.02777
2068	2032	2544	735.042816
2080	2024	2532	735.052825
2088	2040	2536	735.062957
2068	2032	2540	735.077972
2068	2032	2540	735.108154
2084	2036	2536	735.123229
2072	2036	2544	735.133239
2084	2024	2536	735.178619
2072	2036	2544	735.193572
2088	2032	2536	735.213806
2072	2028	2536	735.234161
2088	2028	2532	735.243957
2068	2036	2544	735.258819
2088	2036	2532	735.273986
2076	2036	2536	735.283996
2068	2036	2548	735.2889700000001
2088	2028	2532	735.304046
2068	2028	2544	735.319213
2088	2020	2532	735.334197
2084	2048	2536	735.339172
2064	2032	2544	735.3543999999999
2088	2032	2536	735.36441
2072	2036	2544	735.379516
2088	2024	2528	735.394592
2072	2020	2528	735.419555
2072	2032	2544	735.43988
2068	2028	2540	735.444854
2076	2040	2540	735.464813
2068	2020	2540	735.4799800000001
2088	2032	2540	735.490051
2068	2020	2540	735.510162
2092	2032	2536	735.52005
2076	2032	2540	735.53012
2072	2036	2544	735.535095
2076	2016	2536	735.5452270000001
2088	2036	2536	735.5553580000001
2068	2032	2540	735.5708
2084	2040	2536	735.5853569999999
2072	2040	2544	735.595489
2064	2024	2540	735.600463
2076	2040	2540	735.620544
2072	2032	2540	735.630523
2076	2044	2544	735.6506039999999
2068	2028	2536	735.66571
2076	2040	2544	735.680786
2068	2028	2532	735.695892
2076	2048	2540	735.711059
2072	2028	2544	735.7210689999999
2088	2028	2540	735.736236
2072	2028	2544	735.751129
2088	2028	2536	735.766357
2072	2044	2540	735.7762749999999
2088	2040	2540	735.801544
2076	2044	2540	735.806457
2072	2028	2540	735.816467
2092	2040	2536	735.8316649999999
2072	2020	2532	735.851593
2092	2036	2536	735.861785
2072	2032	2532	735.881835
2072	2036	2540	735.901916
2072	2020	2532	735.911926
2080	2044	2544	735.927154
2072	2032	2536	735.941986
2092	2036	2536	735.952117
2072	2028	2540	735.96231
2068	2032	2536	735.9722899999999
2076	2040	2544	735.9923699999999
2068	2024	2544	735.9975890000001
2084	2028	2532	736.007507
2072	2040	2544	736.027587
2080	2024	2532	736.037597
2088	2032	2540	736.047546
2068	2032	2540	736.0627440000001
2088	2036	2540	736.0777889999999
2076	2036	2548	736.112976
2072	2036	2544	736.118164
2072	2032	2540	736.123107
2092	2036	2540	736.138031
2072	2032	2540	736.1531669999999
2092	2032	2540	736.16809
2072	2024	2544	736.183135
2088	2028	2540	736.198364
2072	2036	2544	736.208343
2072	2024	2536	736.218444
2072	2036	2544	736.238555
2084	2024	2536	736.2535399999999
2076	2036	2540	736.268615
2084	2036	2536	736.283691
2076	2044	2540	736.298828
2076	2032	2536	736.3087459999999
2084	2032	2540	736.323974
2072	2040	2540	736.333923
2088	2028	2540	736.3541250000001
2072	2028	2536	736.369201
2080	2024	2532	736.379058
2076	2032	2540	736.389282
2084	2032	2540	736.4142449999999
2072	2028	2536	736.429351
2068	2032	2536	736.459442
2084	2032	2540	736.474456
2072	2040	2544	736.484741
2088	2036	2544	736.5045769999999
2072	2040	2540	736.519775
2084	2020	2536	736.529815
2068	2032	2544	736.54483
2076	2036	2536	736.5548699999999
2080	2036	2544	736.5699460000001
2080	2024	2536	736.590148
2084	2032	2544	736.600189
2076	2036	2536	736.6152950000001
2084	2024	2536	736.6252440000001
2068	2032	2540	736.640411
2080	2028	2536	736.655456
2068	2028	2540	736.67041
2076	2032	2536	736.6807249999999
2072	2036	2540	736.700561
2084	2032	2532	736.715606
2080	2040	2544	736.725738
2076	2032	2532	736.740783
2076	2036	2548	736.755859
2072	2040	2544	736.791107
2080	2024	2540	736.81134
2072	2036	2536	736.826141
2076	2032	2532	736.8362119999999
2076	2028	2544	736.846252
2076	2028	2540	736.8663329999999
2084	2028	2540	736.871368
2072	2040	2544	736.881469
2076	2020	2536	736.896423
2084	2028	2544	736.906768
2072	2032	2536	736.921752
2080	2036	2548	736.936676
2072	2036	2536	736.951782
2088	2028	2540	736.961853
2072	2036	2548	736.972015
2076	2036	2532	736.986877
2084	2032	2544	736.996948
2076	2036	2532	737.0170889999999
2084	2028	2544	737.027069
2072	2036	2532	737.047241
2072	2024	2536	737.0724789999999
2080	2036	2536	737.082519
2080	2032	2536	737.112579
2072	2040	2544	737.1275929999999
2084	2028	2540	737.147674
2072	2028	2536	737.167938
2080	2032	2544	737.18283
2080	2032	2536	737.203186
2080	2044	2548	737.217987
2084	2028	2536	737.23822
2076	2028	2532	737.263183
2072	2032	2548	737.2782589999999
2084	2028	2536	737.298492
2072	2032	2548	737.308776
2076	2024	2528	737.3236380000001
2072	2032	2544	737.343597
2076	2032	2532	737.3536369999999
2076	2036	2552	737.368835
2076	2032	2532	737.383758
2084	2028	2540	737.393768
2080	2028	2544	737.399169
2080	2032	2544	737.429138
2076	2028	2532	737.444152
2080	2024	2544	737.459136
2076	2040	2532	737.479156
2084	2028	2544	737.489257
2072	2028	2544	737.499359
2076	2036	2532	737.509368
2076	2024	2536	737.534545
2080	2032	2544	737.549621
2072	2028	2544	737.559722
2080	2032	2544	737.5796809999999
2076	2028	2544	737.589782
2084	2024	2544	737.609832
