37	41	-6	1878.418487
29	91	-44	1878.423522
23	40	20	1878.438507
9	107	19	1878.458587
12	36	0	1878.468811
-15	119	138	1878.4890129999999
-3	54	-24	1878.493774
-19	34	-65	1878.5038749999999
35	81	-31	1878.5139159999999
34	51	-41	1878.528961
56	92	-14	1878.543975
58	76	28	1878.6044
-22	23	-60	1878.629486
7	80	-80	1878.639404
12	54	81	1878.649475
-3	21	-76	1878.659545
4	88	104	1878.674591
41	61	-58	1878.6947930000001
-11	50	-12	1878.709777
-13	61	25	1878.754852
36	84	-57	1878.765045
-8	39	35	1878.775054
29	50	-83	1878.785003
-18	24	-132	1878.81018
15	102	-50	1878.825378
43	71	5	1878.835235
-1	-1	17	1878.845397
40	76	69	1878.860504
-4	11	-119	1878.8754880000001
-25	103	-92	1878.885833
54	63	83	1878.895568
38	45	-55	1878.9105829999999
-5	85	68	1878.920684
-17	20	-145	1878.935729
-20	65	-51	1878.980804
-57	7	-201	1878.99591
56	79	54	1879.006103
20	83	34	1879.016296
10	42	-143	1879.031127
-4	84	33	1879.041107
-5	77	47	1879.046386
23	20	-89	1879.056243
4	70	-59	1879.071228
16	73	64	1879.076293
-20	86	-6	1879.106384
-38	32	-213	1879.121734
-56	74	44	1879.136535
59	62	-40	1879.146606
27	68	55	1879.1716609999999
42	66	18	1879.186737
14	85	-21	1879.191711
-54	16	-191	1879.211914
38	86	63	1879.231933
30	69	101	1879.236938
18	63	-140	1879.247314
-26	73	9	1879.257049
-31	35	-68	1879.277221
12	91	44	1879.292266
-15	48	-118	1879.302185
47	61	-16	1879.312438
30	60	6	1879.327545
36	41	22	1879.3323970000001
20	83	-166	1879.342468
52	35	-91	1879.3624869999999
-16	73	-64	1879.377807
18	36	101	1879.42279
-33	29	-139	1879.427825
37	67	-84	1879.437866
29	26	-128	1879.457946
10	100	-51	1879.467987
4	60	100	1879.478179
11	88	-33	1879.498046
26	76	53	1879.5083
36	68	21	1879.528533
-9	63	69	1879.5383299999999
51	45	-39	1879.548339
22	65	-24	1879.563354
15	66	-26	1879.598541
26	74	-79	1879.623596
42	37	-49	1879.638854
-2	83	-76	1879.653747
5	67	104	1879.663787
24	5	-125	1879.67398
-5	73	-31	1879.683929
38	55	-28	1879.698974
10	105	10	1879.71405
8	61	116	1879.729217
56	73	-136	1879.739318
-16	73	81	1879.75415
-18	37	-35	1879.7694999999999
23	46	103	1879.789337
37	74	41	1879.8045339999999
-21	27	-51	1879.824493
82	92	-2	1879.8347469999999
55	47	188	1879.879974
27	16	-166	1879.8898920000001
-46	116	0	1879.899963
9	39	129	1879.914825
68	82	-125	1879.924957
-13	66	78	1879.940032
63	32	-68	1879.950012
-9	79	-69	1879.960083
38	68	176	1879.9702750000001
65	41	24	1879.98526
54	83	88	1880.000427
36	58	13	1880.015319
-39	103	-134	1880.025299
23	50	-157	1880.040466
5	70	-45	1880.050567
33	60	188	1880.060455
12	45	63	1880.065643
23	56	13	1880.080566
61	43	33	1880.0958249999999
11	59	-8	1880.1007690000001
-41	57	-24	1880.120758
39	72	71	1880.1258229999999
-9	62	62	1880.150909
40	50	-61	1880.171295
4	30	-78	1880.196563
7	104	-56	1880.206146
13	61	66	1880.216247
15	18	-71	1880.2263480000001
12	100	-109	1880.236236
-4	56	67	1880.251403
67	6	-56	1880.261474
25	37	70	1880.276519
14	84	-82	1880.286376
-59	98	21	1880.301544
54	65	7	1880.316558
36	87	-56	1880.326751
-32	36	22	1880.336669
58	83	-74	1880.3569029999999
-43	48	87	1880.366821
25	50	170	1880.371856
70	18	107	1880.386871
15	57	-1	1880.437042
6	41	108	1880.462249
44	21	-98	1880.477264
-15	94	11	1880.482269
56	57	50	1880.497375
46	67	-35	1880.5123899999999
56	52	-55	1880.527496
13	80	-134	1880.542541
-38	48	12	1880.557586
95	21	9	1880.567749
-44	97	-28	1880.577697
23	84	-20	1880.592834
-26	114	37	1880.607788
61	88	-9	1880.622894
43	17	15	1880.627868
-3	19	75	1880.642944
3	87	-14	1880.653259
-39	26	57	1880.673095
38	44	-132	1880.693267
-40	67	78	1880.703277
62	72	21	1880.7135309999999
3	43	-144	1880.723358
-24	54	30	1880.733551
47	65	32	1880.748535
10	57	134	1880.768524
58	31	-71	1880.783752
-33	91	64	1880.7935790000001
14	32	-57	1880.80368
41	29	-36	1880.814147
14	52	-35	1880.833862
18	42	63	1880.8640129999999
43	71	-13	1880.868927
8	40	-108	1880.879089
-7	81	-99	1880.884033
49	76	-13	1880.899261
-15	83	-49	1880.9143060000001
6	37	-31	1880.924316
36	83	21	1880.934326
-31	90	-172	1880.974487
-2	56	91	1880.984436
-30	31	48	1881.014709
41	74	-7	1881.024627
-39	67	45	1881.039642
29	84	46	1881.05487
27	79	-119	1881.064727
17	78	-12	1881.084899
45	70	-187	1881.09497
-26	31	198	1881.104949
-45	77	-24	1881.129974
-30	50	101	1881.135192
53	36	-22	1881.155456
-9	56	-3	1881.175476
28	72	-88	1881.180267
-37	87	-123	1881.190307
13	79	-118	1881.210388
-16	25	-18	1881.230407
58	51	-22	1881.235778
-44	58	-60	1881.255676
44	91	-47	1881.270812
-57	57	-39	1881.285736
52	55	62	1881.295959
39	65	-31	1881.3057549999999
12	21	-51	1881.325836
25	57	43	1881.336212
4	104	-114	1881.346008
-22	27	80	1881.355957
36	68	-137	1881.366333
-67	62	51	1881.381195
98	86	68	1881.391082
14	68	-26	1881.406188
73	63	114	1881.42633
-16	26	-10	1881.441497
12	80	88	1881.451385
87	51	-75	1881.461608
71	40	64	1881.481597
54	40	-46	1881.496856
95	84	72	1881.516693
24	79	-97	1881.5267939999999
52	81	-4	1881.546844
-54	59	15	1881.5622250000001
22	47	-11	1881.571929
-52	55	30	1881.597198
17	70	-78	1881.617156
-8	58	61	1881.652313
-71	27	-20	1881.657409
-40	44	-7	1881.6925959999999
20	50	-81	1881.712493
-46	28	7	1881.722534
62	103	19	1881.732543
-22	71	-86	1881.747619
23	25	64	1881.757904
63	31	-72	1881.772735
-91	37	81	1881.782867
11	48	-23	1881.8029470000001
12	34	10	1881.818115
-20	36	34	1881.8430779999999
-55	17	-1	1881.873168
-15	41	-17	1881.878356
30	63	-76	1881.893249
-21	44	23	1881.908355
54	56	-39	1881.923583
-10	3	93	1881.938598
21	56	-15	1881.958587
31	58	52	1881.973602
-66	67	-135	1881.993774
-52	14	83	1881.99884
46	114	-113	1882.0088190000001
61	35	61	1882.019073
33	64	-4	1882.043945
-53	18	-40	1882.059143
34	76	-80	1882.074096
-64	23	32	1882.089111
-10	35	32	1882.094329
-38	33	40	1882.114227
47	91	95	1882.134338
-54	38	8	1882.1545409999999
57	110	-36	1882.164398
34	61	-59	1882.189666
28	70	5	1882.199584
-32	44	-58	1882.209655
-2	56	-30	1882.219848
31	56	-23	1882.23468
-37	22	-2	1882.244842
88	109	60	1882.285034
22	86	-90	1882.2901
101	84	26	1882.315429
51	99	7	1882.32019
30	121	-43	1882.350341
-31	13	44	1882.37033
-39	31	111	1882.395416
-75	16	1	1882.400512
124	105	67	1882.410675
61	81	-98	1882.44577
-48	17	21	1882.4609679999999
90	90	36	1882.470733
-11	31	-42	1882.485839
-61	21	76	1882.490814
-5	44	117	1882.5110770000001
32	33	56	1882.5259700000001
15	113	-23	1882.53598
11	17	14	1882.576324
71	95	39	1882.626464
31	49	-40	1882.636413
76	118	-5	1882.686614
27	56	-1	1882.696685
52	66	-31	1882.711822
23	50	95	1882.726837
13	119	-67	1882.751983
-21	22	57	1882.772338
36	84	-25	1882.787139
46	139	-9	1882.8122250000001
0	-5	-13	1882.8323970000001
31	115	0	1882.8423149999999
-53	-1	31	1882.8624869999999
23	40	9	1882.882568
47	67	53	1882.897613
17	39	7	1882.912597
57	43	19	1882.927642
-40	33	-141	1882.9478450000001
33	38	114	1882.9577629999999
82	54	35	1882.9729
6	22	15	1882.987976
30	81	-86	1883.003082
-100	-10	-105	1883.013122
11	44	34	1883.038177
50	99	-14	1883.063537
71	63	89	1883.083374
35	27	118	1883.098571
72	51	80	1883.113525
50	27	140	1883.1437369999999
-78	12	-156	1883.168731
80	123	34	1883.178802
61	44	107	1883.188781
26	136	-81	1883.2139280000001
61	91	46	1883.249053
-11	5	81	1883.264251
53	84	62	1883.279144
-93	0	-160	1883.289215
70	76	79	1883.299285
68	154	-103	1883.304443
9	23	3	1883.324523
45	36	125	1883.3445729999999
44	150	14	1883.364532
-61	8	-139	1883.379547
53	53	95	1883.389923
38	116	-40	1883.399841
-52	22	-128	1883.4097590000001
60	40	95	1883.434906
73	67	76	1883.465118
55	133	-38	1883.490051
3	30	-61	1883.500152
59	123	-83	1883.520355
-11	73	50	1883.530334
27	122	58	1883.5503840000001
7	55	137	1883.575408
-40	-2	-18	1883.600616
28	92	-46	1883.615875
-22	14	-46	1883.6257620000001
66	116	83	1883.6708979999999
55	81	1	1883.68106
91	124	19	1883.8868400000001
-6	4	1	1883.901947
-36	138	-93	1883.9219659999999
50	31	2	1883.931945
80	85	66	1883.947113
-77	-7	-102	1883.967163
39	166	-100	1883.982299
-8	23	-30	1883.992279
9	-21	-10	1884.0023489999999
71	123	20	1884.007476
-65	1	-205	1884.027709
55	160	17	1884.042633
-53	-20	-138	1884.057586
45	168	-67	1884.072784
-32	-14	-131	1884.092651
64	24	171	1884.112854
66	-4	62	1884.128082
60	175	101	1884.163024
11	33	-46	1884.1781
38	62	60	1884.203308
-86	-7	-274	1884.2132259999998
13	3	-88	1884.2182
-19	139	-83	1884.2283929999999
86	53	96	1884.238464
-71	-7	-244	1884.243347
7	143	-22	1884.258392
-71	-30	-138	1884.27359
17	81	47	1884.293518
-3	-2	-155	1884.3087759999999
60	37	75	1884.313659
-51	-18	-110	1884.338897
13	22	-138	1884.363891
29	120	-120	1884.383911
42	38	3	1884.4040519999999
32	104	9	1884.439239
57	104	95	1884.449218
23	21	85	1884.464447
-39	-3	-129	1884.48944
-1	131	50	1884.504486
-4	5	-159	1884.519531
37	63	-52	1884.5446160000001
36	62	48	1884.559722
49	40	66	1884.574707
17	146	4	1884.595031
-27	8	-118	1884.609832
25	140	72	1884.624938
0	15	57	1884.650146
17	146	-117	1884.660278
-43	-16	-98	1884.675292
16	6	-57	1884.740417
45	36	-42	1884.760711
45	66	-37	1884.7757259999998
6	-1	-137	1884.795959
21	108	17	1884.815765
-15	31	-88	1884.825958
7	126	81	1884.840911
-43	-23	-142	1884.861022
-18	123	-51	1884.906188
-20	0	-178	1884.921417
-26	126	67	1884.936248
42	49	18	1884.9463190000001
41	97	101	1884.961456
-3	2	-87	1884.981445
-36	16	-20	1884.986633
-16	6	-140	1885.011596
-31	133	23	1885.0267020000001
-34	21	-170	1885.041778
-43	123	25	1885.056823
-31	-20	-129	1885.076995
-25	109	90	1885.122161
112	84	101	1885.157318
94	24	-57	1885.172302
36	89	53	1885.187438
23	110	63	1885.2177120000001
16	73	72	1885.237609
-44	3	-131	1885.25769
-17	73	16	1885.302886
23	31	-140	1885.322998
8	116	70	1885.338012
29	1	-122	1885.353271
-21	97	87	1885.363159
-7	-6	-116	1885.383239
24	75	43	1885.3933710000001
22	25	-9	1885.408569
24	44	-89	1885.418334
51	107	122	1885.433532
24	-6	-36	1885.448486
-28	143	-42	1885.458526
-23	2	-77	1885.473693
23	62	-12	1885.498779
19	23	-100	1885.508911
25	60	49	1885.543945
8	32	-114	1885.594207
-30	89	-45	1885.609222
42	94	127	1885.619293
-17	100	28	1885.6395870000001
63	117	85	1885.649291
22	-30	-89	1885.6593619999999
-3	88	-78	1885.669555
-25	45	30	1885.699584
40	58	-19	1885.7147519999999
-13	106	71	1885.739715
13	38	-129	1885.749847
30	59	22	1885.759826
-18	78	-17	1885.795043
18	100	172	1885.8301390000001
31	21	-44	1885.850219
52	87	3	1885.8654470000001
-6	34	-131	1885.8755489999999
-78	92	-1	1885.890319
31	23	-105	1885.905487
18	17	-161	1885.935516
-46	105	-27	1885.9505920000001
35	62	-15	1885.960815
92	61	23	1885.990844
38	42	-29	1886.005981
12	36	-122	1886.0260309999999
25	74	-171	1886.056152
-34	74	-45	1886.071166
49	111	74	1886.081268
42	36	-77	1886.126556
28	68	-79	1886.146453
36	88	-127	1886.176605
14	70	147	1886.201782
42	-13	-31	1886.216796
57	106	33	1886.23706
4	72	232	1886.2619009999999
16	64	-88	1886.282104
22	23	-71	1886.312103
-13	72	127	1886.322387
-51	68	155	1886.352325
35	97	-159	1886.362457
64	5	-72	1886.372406
51	82	186	1886.3876639999999
-29	97	-34	1886.407592
41	68	88	1886.417724
56	3	-90	1886.432708
-45	48	54	1886.442779
-13	17	-168	1886.457824
-8	66	175	1886.477996
16	24	-98	1886.497985
32	79	-195	1886.51831
62	93	65	1886.543212
74	28	9	1886.55841
-41	85	-80	1886.563293
44	103	-114	1886.578338
-68	46	77	1886.598724
